timestamp,open,high,low,close,volume
2022-02-25,89.4700,93.2463,80.2300,87.9600,1509333
2022-02-18,93.3500,102.1900,88.2650,91.0000,1196230
2022-02-11,91.5500,102.4300,90.2300,94.0000,1262282
2022-02-04,92.0000,101.1950,83.0950,91.4800,2277900
2022-01-28,85.0000,97.7500,78.0500,91.8300,2276103
2022-01-21,92.3300,94.8300,85.0000,85.7100,1145803
2022-01-14,100.0000,106.6700,89.9800,92.6300,1505221
2022-01-07,106.4000,108.9150,93.7300,102.1900,1661232
2021-12-31,108.0800,114.0000,100.3400,106.1100,1306171
2021-12-23,103.0400,109.6200,101.0100,108.9600,1422537
2021-12-17,94.8000,107.1450,94.5050,104.5400,2349444
2021-12-10,107.2800,113.1000,94.6050,95.6900,3318279
2021-12-03,123.8600,124.0500,102.9950,109.0600,2952567
2021-11-26,135.9000,137.3950,116.5500,122.5800,2899538
2021-11-19,147.9600,151.0500,132.4100,135.9600,3811530
2021-11-12,153.8500,174.6500,140.0800,155.0200,1287160
2021-11-05,174.7700,175.0400,152.7200,153.7300,730944
2021-10-29,178.2600,191.8200,171.0100,173.6900,921964
2021-10-22,157.1400,183.9050,153.0300,178.2600,1044077
2021-10-15,168.7300,186.7700,154.3400,156.7000,848713
2021-10-08,159.0100,168.6000,136.0700,166.5200,1375232
2021-10-01,199.9900,201.9400,158.4000,160.5800,702887
2021-09-24,178.0000,204.9950,174.6000,199.3700,1259969
2021-09-17,174.4500,191.5000,158.0000,184.9800,2028823
2021-09-10,164.8300,181.2700,153.6600,173.3700,995296
2021-09-03,121.0400,163.8400,119.4000,163.0600,1286369
2021-08-27,125.2600,130.6200,118.5450,120.1000,930613
2021-08-20,137.1100,137.9900,125.0100,126.0300,1193661
2021-08-13,135.0000,142.9700,130.1600,136.6300,1433833
2021-08-06,140.0000,152.8400,132.4000,134.3800,2952780
